Date;Borough;Total Shootings
26 May 14;BROOKLYN;4
26 May 14;QUEENS;4
27 May 14;BROOKLYN;2
27 May 14;MANHATTAN;2
27 May 14;QUEENS;1
28 May 14;BROOKLYN;1
29 May 14;BROOKLYN;1
30 May 14;BROOKLYN;2
30 May 14;QUEENS;1
31 May 14;BROOKLYN;9
31 May 14;MANHATTAN;1
01 Jun 14;BRONX;1
01 Jun 14;BROOKLYN;2
01 Jun 14;QUEENS;1
02 Jun 14;BROOKLYN;3
03 Jun 14;BROOKLYN;1
03 Jun 14;MANHATTAN;2
04 Jun 14;BRONX;4
04 Jun 14;BROOKLYN;4
04 Jun 14;MANHATTAN;2
05 Jun 14;BROOKLYN;2
06 Jun 14;BRONX;1
06 Jun 14;MANHATTAN;1
06 Jun 14;STATEN ISLAND;1
07 Jun 14;BRONX;5
07 Jun 14;MANHATTAN;1
07 Jun 14;QUEENS;1
08 Jun 14;BRONX;2
08 Jun 14;BROOKLYN;7
08 Jun 14;MANHATTAN;1
08 Jun 14;QUEENS;1
09 Jun 14;BRONX;1
09 Jun 14;BROOKLYN;1
09 Jun 14;QUEENS;1
10 Jun 14;BRONX;1
10 Jun 14;BROOKLYN;1
11 Jun 14;BROOKLYN;2
11 Jun 14;MANHATTAN;1
11 Jun 14;QUEENS;1
12 Jun 14;BROOKLYN;1
12 Jun 14;QUEENS;1
13 Jun 14;BRONX;1
14 Jun 14;BRONX;1
14 Jun 14;MANHATTAN;1
14 Jun 14;QUEENS;1
15 Jun 14;BRONX;2
15 Jun 14;BROOKLYN;4
15 Jun 14;QUEENS;1
16 Jun 14;BRONX;2
16 Jun 14;BROOKLYN;2
16 Jun 14;MANHATTAN;1
17 Jun 14;BRONX;1
17 Jun 14;BROOKLYN;6
17 Jun 14;MANHATTAN;1
18 Jun 14;BRONX;2
18 Jun 14;BROOKLYN;2
18 Jun 14;QUEENS;1
19 Jun 14;BRONX;2
19 Jun 14;BROOKLYN;1
19 Jun 14;MANHATTAN;5
20 Jun 14;BRONX;2
20 Jun 14;QUEENS;1
21 Jun 14;BRONX;4
21 Jun 14;BROOKLYN;3
21 Jun 14;MANHATTAN;1
21 Jun 14;STATEN ISLAND;1
22 Jun 14;BRONX;8
22 Jun 14;BROOKLYN;3
22 Jun 14;QUEENS;1
23 Jun 14;BROOKLYN;1
24 Jun 14;BRONX;1
24 Jun 14;BROOKLYN;3
25 Jun 14;BRONX;2
25 Jun 14;BROOKLYN;2
26 Jun 14;BRONX;2
27 Jun 14;BRONX;2
28 Jun 14;BRONX;1
28 Jun 14;BROOKLYN;2
28 Jun 14;MANHATTAN;1
28 Jun 14;QUEENS;1
29 Jun 14;BRONX;4
29 Jun 14;BROOKLYN;8
29 Jun 14;MANHATTAN;3
29 Jun 14;STATEN ISLAND;1
30 Jun 14;BRONX;1
30 Jun 14;BROOKLYN;3
01 Jul 14;BRONX;4
02 Jul 14;BRONX;5
02 Jul 14;BROOKLYN;2
03 Jul 14;BROOKLYN;1
03 Jul 14;QUEENS;2
04 Jul 14;BRONX;2
04 Jul 14;BROOKLYN;2
04 Jul 14;MANHATTAN;1
04 Jul 14;QUEENS;1
05 Jul 14;BRONX;3
05 Jul 14;BROOKLYN;2
06 Jul 14;BRONX;6
06 Jul 14;BROOKLYN;7
06 Jul 14;QUEENS;2
06 Jul 14;STATEN ISLAND;3
07 Jul 14;BRONX;1
07 Jul 14;BROOKLYN;1
07 Jul 14;QUEENS;3
08 Jul 14;BROOKLYN;3
08 Jul 14;QUEENS;1
09 Jul 14;BRONX;3
10 Jul 14;BROOKLYN;1
10 Jul 14;MANHATTAN;1
11 Jul 14;BROOKLYN;2
11 Jul 14;QUEENS;4
11 Jul 14;STATEN ISLAND;1
12 Jul 14;BRONX;3
12 Jul 14;BROOKLYN;4
12 Jul 14;MANHATTAN;2
12 Jul 14;QUEENS;1
13 Jul 14;BRONX;1
13 Jul 14;BROOKLYN;3
13 Jul 14;MANHATTAN;1
13 Jul 14;QUEENS;2
14 Jul 14;MANHATTAN;1
14 Jul 14;QUEENS;3
15 Jul 14;BROOKLYN;2
15 Jul 14;MANHATTAN;8
16 Jul 14;BRONX;2
17 Jul 14;BRONX;1
17 Jul 14;BROOKLYN;2
17 Jul 14;QUEENS;1
18 Jul 14;BROOKLYN;1
19 Jul 14;BROOKLYN;5
19 Jul 14;QUEENS;1
20 Jul 14;BROOKLYN;3
20 Jul 14;MANHATTAN;2
20 Jul 14;QUEENS;2
21 Jul 14;BRONX;1
21 Jul 14;BROOKLYN;1
21 Jul 14;QUEENS;1
22 Jul 14;BRONX;2
22 Jul 14;BROOKLYN;3
23 Jul 14;BROOKLYN;2
25 Jul 14;BROOKLYN;1
25 Jul 14;QUEENS;2
26 Jul 14;BROOKLYN;3
26 Jul 14;QUEENS;2
27 Jul 14;BRONX;5
27 Jul 14;BROOKLYN;2
27 Jul 14;QUEENS;3
28 Jul 14;BRONX;2
28 Jul 14;MANHATTAN;1
29 Jul 14;BROOKLYN;1
29 Jul 14;MANHATTAN;2
30 Jul 14;BRONX;1
30 Jul 14;BROOKLYN;5
30 Jul 14;STATEN ISLAND;1
31 Jul 14;BRONX;3
31 Jul 14;BROOKLYN;2
01 Aug 14;BRONX;2
01 Aug 14;BROOKLYN;4
01 Aug 14;MANHATTAN;1
01 Aug 14;QUEENS;1
02 Aug 14;BRONX;3
02 Aug 14;BROOKLYN;2
02 Aug 14;MANHATTAN;1
02 Aug 14;QUEENS;3
03 Aug 14;BRONX;4
03 Aug 14;BROOKLYN;1
04 Aug 14;BRONX;1
04 Aug 14;BROOKLYN;1
05 Aug 14;BRONX;3
05 Aug 14;STATEN ISLAND;1
06 Aug 14;BROOKLYN;5
06 Aug 14;MANHATTAN;1
06 Aug 14;QUEENS;2
08 Aug 14;BRONX;2
09 Aug 14;BRONX;3
09 Aug 14;QUEENS;2
10 Aug 14;BRONX;1
10 Aug 14;BROOKLYN;11
11 Aug 14;MANHATTAN;1
11 Aug 14;QUEENS;1
12 Aug 14;BRONX;4
12 Aug 14;MANHATTAN;1
12 Aug 14;QUEENS;1
13 Aug 14;BRONX;1
13 Aug 14;BROOKLYN;3
14 Aug 14;BRONX;2
15 Aug 14;BRONX;1
15 Aug 14;BROOKLYN;2
16 Aug 14;BRONX;3
16 Aug 14;BROOKLYN;2
16 Aug 14;MANHATTAN;2
16 Aug 14;QUEENS;1
17 Aug 14;BRONX;2
17 Aug 14;BROOKLYN;4
17 Aug 14;MANHATTAN;3
17 Aug 14;QUEENS;6
18 Aug 14;BRONX;1
18 Aug 14;BROOKLYN;2
19 Aug 14;BROOKLYN;1
19 Aug 14;MANHATTAN;1
19 Aug 14;QUEENS;1
20 Aug 14;BRONX;3
20 Aug 14;BROOKLYN;5
20 Aug 14;QUEENS;1
20 Aug 14;STATEN ISLAND;2
21 Aug 14;BRONX;1
21 Aug 14;MANHATTAN;2
22 Aug 14;BROOKLYN;3
22 Aug 14;STATEN ISLAND;1
23 Aug 14;BRONX;3
23 Aug 14;BROOKLYN;4
23 Aug 14;MANHATTAN;1
23 Aug 14;QUEENS;4
24 Aug 14;BRONX;1
24 Aug 14;BROOKLYN;2
25 Aug 14;BRONX;1
25 Aug 14;BROOKLYN;1
26 Aug 14;BROOKLYN;3
27 Aug 14;BRONX;2
27 Aug 14;BROOKLYN;2
27 Aug 14;QUEENS;2
28 Aug 14;BRONX;1
28 Aug 14;BROOKLYN;1
29 Aug 14;BRONX;1
29 Aug 14;BROOKLYN;5
29 Aug 14;MANHATTAN;1
29 Aug 14;QUEENS;1
30 Aug 14;BRONX;2
30 Aug 14;BROOKLYN;4
30 Aug 14;MANHATTAN;1
31 Aug 14;BRONX;2
31 Aug 14;BROOKLYN;1
31 Aug 14;MANHATTAN;3
31 Aug 14;STATEN ISLAND;1
01 Sep 14;BRONX;4
01 Sep 14;BROOKLYN;10
01 Sep 14;MANHATTAN;1
03 Sep 14;BROOKLYN;4
04 Sep 14;QUEENS;1
05 Sep 14;BRONX;3
05 Sep 14;BROOKLYN;3
06 Sep 14;BRONX;2
06 Sep 14;BROOKLYN;2
06 Sep 14;MANHATTAN;1
06 Sep 14;QUEENS;1
07 Sep 14;BRONX;1
07 Sep 14;BROOKLYN;1
07 Sep 14;QUEENS;1
08 Sep 14;BRONX;1
08 Sep 14;BROOKLYN;2
08 Sep 14;QUEENS;2
09 Sep 14;BROOKLYN;1
10 Sep 14;BROOKLYN;1
10 Sep 14;STATEN ISLAND;1
11 Sep 14;BROOKLYN;3
12 Sep 14;BROOKLYN;3
12 Sep 14;MANHATTAN;2
13 Sep 14;BRONX;1
13 Sep 14;BROOKLYN;1
13 Sep 14;QUEENS;1
13 Sep 14;STATEN ISLAND;1
14 Sep 14;MANHATTAN;1
15 Sep 14;BRONX;1
16 Sep 14;BRONX;2
16 Sep 14;BROOKLYN;1
17 Sep 14;BRONX;2
18 Sep 14;BRONX;1
18 Sep 14;BROOKLYN;2
19 Sep 14;BRONX;1
19 Sep 14;QUEENS;3
20 Sep 14;BROOKLYN;1
20 Sep 14;QUEENS;1
21 Sep 14;BRONX;1
21 Sep 14;BROOKLYN;1
21 Sep 14;MANHATTAN;2
22 Sep 14;BROOKLYN;2
22 Sep 14;QUEENS;1
22 Sep 14;STATEN ISLAND;1
23 Sep 14;BRONX;2
23 Sep 14;BROOKLYN;1
24 Sep 14;BRONX;1
25 Sep 14;BROOKLYN;2
25 Sep 14;QUEENS;1
26 Sep 14;BRONX;1
26 Sep 14;BROOKLYN;7
26 Sep 14;QUEENS;2
27 Sep 14;BRONX;1
27 Sep 14;BROOKLYN;7
27 Sep 14;MANHATTAN;1
28 Sep 14;MANHATTAN;1
28 Sep 14;QUEENS;1
29 Sep 14;STATEN ISLAND;1
30 Sep 14;BROOKLYN;1
01 Oct 14;BROOKLYN;4
01 Oct 14;STATEN ISLAND;1
02 Oct 14;MANHATTAN;13
02 Oct 14;STATEN ISLAND;1
03 Oct 14;BRONX;1
03 Oct 14;BROOKLYN;2
03 Oct 14;STATEN ISLAND;1
04 Oct 14;BROOKLYN;1
04 Oct 14;QUEENS;2
04 Oct 14;STATEN ISLAND;1
05 Oct 14;BRONX;6
05 Oct 14;BROOKLYN;2
05 Oct 14;QUEENS;1
06 Oct 14;BROOKLYN;4
07 Oct 14;BROOKLYN;1
08 Oct 14;BROOKLYN;2
08 Oct 14;QUEENS;1
09 Oct 14;BROOKLYN;1
09 Oct 14;QUEENS;1
10 Oct 14;BROOKLYN;1
10 Oct 14;MANHATTAN;1
10 Oct 14;QUEENS;2
10 Oct 14;STATEN ISLAND;1
11 Oct 14;BRONX;3
11 Oct 14;BROOKLYN;2
12 Oct 14;BRONX;5
12 Oct 14;BROOKLYN;4
13 Oct 14;BRONX;1
13 Oct 14;BROOKLYN;1
15 Oct 14;BRONX;4
15 Oct 14;BROOKLYN;2
15 Oct 14;QUEENS;1
16 Oct 14;BROOKLYN;2
16 Oct 14;QUEENS;2
17 Oct 14;BRONX;1
17 Oct 14;BROOKLYN;6
17 Oct 14;QUEENS;2
18 Oct 14;BRONX;1
18 Oct 14;BROOKLYN;3
18 Oct 14;QUEENS;1
19 Oct 14;BRONX;1
19 Oct 14;BROOKLYN;1
19 Oct 14;QUEENS;2
22 Oct 14;BRONX;3
22 Oct 14;BROOKLYN;1
23 Oct 14;BRONX;1
23 Oct 14;BROOKLYN;3
24 Oct 14;BROOKLYN;1
24 Oct 14;QUEENS;1
25 Oct 14;BROOKLYN;1
25 Oct 14;STATEN ISLAND;1
26 Oct 14;BRONX;2
27 Oct 14;BROOKLYN;2
28 Oct 14;BRONX;2
28 Oct 14;MANHATTAN;1
29 Oct 14;BRONX;2
29 Oct 14;BROOKLYN;3
29 Oct 14;QUEENS;1
30 Oct 14;BROOKLYN;1
31 Oct 14;BROOKLYN;2
31 Oct 14;QUEENS;6
01 Nov 14;BRONX;2
01 Nov 14;BROOKLYN;1
01 Nov 14;STATEN ISLAND;1
02 Nov 14;BRONX;3
02 Nov 14;BROOKLYN;4
03 Nov 14;MANHATTAN;2
03 Nov 14;QUEENS;2
04 Nov 14;BROOKLYN;3
04 Nov 14;MANHATTAN;2
05 Nov 14;BROOKLYN;2
05 Nov 14;MANHATTAN;1
06 Nov 14;BROOKLYN;1
07 Nov 14;BRONX;4
07 Nov 14;BROOKLYN;1
07 Nov 14;MANHATTAN;2
08 Nov 14;BRONX;1
08 Nov 14;BROOKLYN;4
08 Nov 14;MANHATTAN;1
09 Nov 14;BRONX;2
09 Nov 14;MANHATTAN;1
09 Nov 14;QUEENS;1
10 Nov 14;BRONX;4
11 Nov 14;BROOKLYN;2
12 Nov 14;BRONX;1
12 Nov 14;BROOKLYN;4
12 Nov 14;QUEENS;2
13 Nov 14;BROOKLYN;2
13 Nov 14;QUEENS;1
14 Nov 14;MANHATTAN;1
15 Nov 14;BROOKLYN;2
15 Nov 14;MANHATTAN;1
18 Nov 14;BROOKLYN;2
19 Nov 14;BRONX;2
19 Nov 14;BROOKLYN;1
19 Nov 14;MANHATTAN;2
20 Nov 14;BRONX;1
20 Nov 14;BROOKLYN;1
20 Nov 14;MANHATTAN;1
21 Nov 14;BRONX;2
21 Nov 14;BROOKLYN;2
22 Nov 14;BRONX;3
22 Nov 14;BROOKLYN;3
23 Nov 14;BROOKLYN;1
24 Nov 14;BROOKLYN;1
24 Nov 14;QUEENS;4
25 Nov 14;BRONX;1
25 Nov 14;MANHATTAN;1
26 Nov 14;BRONX;2
26 Nov 14;BROOKLYN;1
26 Nov 14;MANHATTAN;1
26 Nov 14;QUEENS;3
27 Nov 14;BRONX;1
27 Nov 14;BROOKLYN;1
28 Nov 14;BROOKLYN;3
29 Nov 14;BRONX;1
29 Nov 14;BROOKLYN;2
30 Nov 14;BROOKLYN;3
01 Dec 14;BRONX;7
01 Dec 14;BROOKLYN;3
02 Dec 14;BRONX;2
03 Dec 14;BRONX;1
03 Dec 14;BROOKLYN;2
05 Dec 14;BRONX;1
05 Dec 14;BROOKLYN;2
05 Dec 14;QUEENS;8
06 Dec 14;BRONX;6
06 Dec 14;BROOKLYN;1
06 Dec 14;QUEENS;1
06 Dec 14;STATEN ISLAND;1
07 Dec 14;BRONX;4
08 Dec 14;BRONX;5
08 Dec 14;BROOKLYN;1
08 Dec 14;QUEENS;1
08 Dec 14;STATEN ISLAND;1
09 Dec 14;QUEENS;1
11 Dec 14;BROOKLYN;1
12 Dec 14;BRONX;6
12 Dec 14;BROOKLYN;1
12 Dec 14;MANHATTAN;2
13 Dec 14;BRONX;3
13 Dec 14;QUEENS;1
14 Dec 14;BRONX;1
14 Dec 14;BROOKLYN;4
14 Dec 14;MANHATTAN;1
14 Dec 14;QUEENS;2
15 Dec 14;BRONX;2
15 Dec 14;BROOKLYN;8
16 Dec 14;MANHATTAN;1
17 Dec 14;BRONX;1
17 Dec 14;MANHATTAN;1
18 Dec 14;BROOKLYN;2
19 Dec 14;BRONX;1
19 Dec 14;BROOKLYN;2
20 Dec 14;BRONX;2
20 Dec 14;BROOKLYN;2
21 Dec 14;BRONX;1
21 Dec 14;BROOKLYN;3
21 Dec 14;QUEENS;1
22 Dec 14;BRONX;1
22 Dec 14;BROOKLYN;2
22 Dec 14;QUEENS;1
23 Dec 14;BRONX;2
23 Dec 14;BROOKLYN;2
24 Dec 14;MANHATTAN;1
25 Dec 14;BRONX;2
25 Dec 14;BROOKLYN;1
25 Dec 14;QUEENS;3
26 Dec 14;BROOKLYN;1
26 Dec 14;STATEN ISLAND;1
27 Dec 14;BRONX;3
27 Dec 14;BROOKLYN;1
27 Dec 14;QUEENS;1
28 Dec 14;BRONX;1
28 Dec 14;BROOKLYN;6
28 Dec 14;MANHATTAN;2
29 Dec 14;BROOKLYN;4
29 Dec 14;QUEENS;1
30 Dec 14;BROOKLYN;4
31 Dec 14;BRONX;2
31 Dec 14;BROOKLYN;1
01 Jan 15;BRONX;1
01 Jan 15;STATEN ISLAND;2
02 Jan 15;BRONX;1
02 Jan 15;BROOKLYN;2
02 Jan 15;QUEENS;3
03 Jan 15;BROOKLYN;2
04 Jan 15;MANHATTAN;1
05 Jan 15;BRONX;4
05 Jan 15;BROOKLYN;3
06 Jan 15;BROOKLYN;1
06 Jan 15;QUEENS;5
07 Jan 15;BRONX;2
08 Jan 15;BRONX;1
08 Jan 15;BROOKLYN;1
09 Jan 15;STATEN ISLAND;1
10 Jan 15;BRONX;2
10 Jan 15;QUEENS;1
11 Jan 15;BRONX;1
11 Jan 15;BROOKLYN;6
11 Jan 15;MANHATTAN;1
11 Jan 15;QUEENS;1
12 Jan 15;BRONX;2
12 Jan 15;BROOKLYN;5
13 Jan 15;QUEENS;1
14 Jan 15;BROOKLYN;1
14 Jan 15;MANHATTAN;1
14 Jan 15;QUEENS;2
15 Jan 15;QUEENS;2
16 Jan 15;QUEENS;2
17 Jan 15;BRONX;1
17 Jan 15;BROOKLYN;1
17 Jan 15;MANHATTAN;1
18 Jan 15;BRONX;2
18 Jan 15;BROOKLYN;2
18 Jan 15;MANHATTAN;1
19 Jan 15;BROOKLYN;2
19 Jan 15;QUEENS;1
20 Jan 15;BRONX;1
20 Jan 15;BROOKLYN;5
20 Jan 15;QUEENS;2
20 Jan 15;STATEN ISLAND;1
21 Jan 15;BRONX;2
21 Jan 15;MANHATTAN;1
22 Jan 15;BRONX;3
22 Jan 15;BROOKLYN;1
23 Jan 15;BROOKLYN;2
24 Jan 15;BRONX;2
24 Jan 15;QUEENS;6
25 Jan 15;BRONX;2
25 Jan 15;BROOKLYN;3
25 Jan 15;MANHATTAN;1
25 Jan 15;QUEENS;1
26 Jan 15;BRONX;3
26 Jan 15;MANHATTAN;1
27 Jan 15;BROOKLYN;2
29 Jan 15;BROOKLYN;2
30 Jan 15;BRONX;1
30 Jan 15;MANHATTAN;2
30 Jan 15;STATEN ISLAND;1
31 Jan 15;BROOKLYN;2
31 Jan 15;QUEENS;1
01 Feb 15;BRONX;3
01 Feb 15;BROOKLYN;2
01 Feb 15;MANHATTAN;6
01 Feb 15;QUEENS;1
02 Feb 15;MANHATTAN;2
03 Feb 15;BROOKLYN;2
04 Feb 15;BROOKLYN;1
04 Feb 15;QUEENS;1
05 Feb 15;BROOKLYN;1
05 Feb 15;QUEENS;3
05 Feb 15;STATEN ISLAND;1
07 Feb 15;BRONX;1
07 Feb 15;QUEENS;1
08 Feb 15;BRONX;2
09 Feb 15;BRONX;1
09 Feb 15;BROOKLYN;1
11 Feb 15;QUEENS;1
12 Feb 15;STATEN ISLAND;1
13 Feb 15;BROOKLYN;1
13 Feb 15;MANHATTAN;1
13 Feb 15;QUEENS;1
14 Feb 15;BROOKLYN;1
15 Feb 15;BROOKLYN;1
15 Feb 15;QUEENS;1
16 Feb 15;BRONX;1
16 Feb 15;MANHATTAN;1
16 Feb 15;STATEN ISLAND;2
17 Feb 15;MANHATTAN;2
18 Feb 15;BRONX;2
18 Feb 15;MANHATTAN;1
19 Feb 15;BRONX;1
19 Feb 15;BROOKLYN;2
20 Feb 15;BROOKLYN;1
20 Feb 15;MANHATTAN;1
21 Feb 15;BROOKLYN;4
21 Feb 15;STATEN ISLAND;1
22 Feb 15;BROOKLYN;3
23 Feb 15;BROOKLYN;1
23 Feb 15;MANHATTAN;1
24 Feb 15;BRONX;1
24 Feb 15;BROOKLYN;1
25 Feb 15;BROOKLYN;1
27 Feb 15;BRONX;2
28 Feb 15;BROOKLYN;1
28 Feb 15;MANHATTAN;1
01 Mar 15;BRONX;1
01 Mar 15;BROOKLYN;1
03 Mar 15;BRONX;2
03 Mar 15;MANHATTAN;2
03 Mar 15;STATEN ISLAND;1
04 Mar 15;BRONX;2
04 Mar 15;QUEENS;1
05 Mar 15;BRONX;1
06 Mar 15;QUEENS;2
07 Mar 15;BRONX;2
07 Mar 15;BROOKLYN;1
08 Mar 15;BRONX;2
08 Mar 15;QUEENS;1
09 Mar 15;MANHATTAN;1
09 Mar 15;STATEN ISLAND;3
10 Mar 15;QUEENS;1
11 Mar 15;BROOKLYN;1
11 Mar 15;QUEENS;1
12 Mar 15;BRONX;1
12 Mar 15;BROOKLYN;1
13 Mar 15;BRONX;9
13 Mar 15;BROOKLYN;1
14 Mar 15;BRONX;2
14 Mar 15;BROOKLYN;5
14 Mar 15;QUEENS;1
15 Mar 15;BROOKLYN;2
15 Mar 15;MANHATTAN;1
15 Mar 15;QUEENS;2
16 Mar 15;MANHATTAN;2
17 Mar 15;BROOKLYN;1
17 Mar 15;MANHATTAN;1
19 Mar 15;BRONX;1
20 Mar 15;BROOKLYN;1
21 Mar 15;BROOKLYN;2
21 Mar 15;MANHATTAN;2
22 Mar 15;MANHATTAN;1
22 Mar 15;QUEENS;3
23 Mar 15;BROOKLYN;5
23 Mar 15;MANHATTAN;1
23 Mar 15;QUEENS;1
24 Mar 15;BROOKLYN;1
25 Mar 15;BROOKLYN;1
26 Mar 15;BRONX;1
26 Mar 15;BROOKLYN;1
26 Mar 15;QUEENS;3
27 Mar 15;STATEN ISLAND;1
28 Mar 15;BRONX;1
28 Mar 15;BROOKLYN;2
28 Mar 15;MANHATTAN;2
29 Mar 15;QUEENS;1
30 Mar 15;BROOKLYN;1
30 Mar 15;MANHATTAN;1
31 Mar 15;BRONX;2
31 Mar 15;QUEENS;3
01 Apr 15;BRONX;1
01 Apr 15;BROOKLYN;2
03 Apr 15;BRONX;2
03 Apr 15;BROOKLYN;1
04 Apr 15;BRONX;1
04 Apr 15;STATEN ISLAND;1
05 Apr 15;BRONX;1
05 Apr 15;BROOKLYN;2
05 Apr 15;QUEENS;1
06 Apr 15;BRONX;4
07 Apr 15;BROOKLYN;1
07 Apr 15;MANHATTAN;1
08 Apr 15;BRONX;4
08 Apr 15;MANHATTAN;2
10 Apr 15;BROOKLYN;3
11 Apr 15;BROOKLYN;1
11 Apr 15;MANHATTAN;1
12 Apr 15;BRONX;2
12 Apr 15;BROOKLYN;3
12 Apr 15;STATEN ISLAND;1
13 Apr 15;BROOKLYN;1
13 Apr 15;QUEENS;2
14 Apr 15;BRONX;1
14 Apr 15;QUEENS;1
15 Apr 15;BRONX;2
15 Apr 15;BROOKLYN;2
15 Apr 15;QUEENS;1
17 Apr 15;BROOKLYN;5
17 Apr 15;QUEENS;1
18 Apr 15;BRONX;5
18 Apr 15;BROOKLYN;9
19 Apr 15;BRONX;4
19 Apr 15;BROOKLYN;1
19 Apr 15;MANHATTAN;1
20 Apr 15;MANHATTAN;1
21 Apr 15;BRONX;1
21 Apr 15;BROOKLYN;4
21 Apr 15;MANHATTAN;1
22 Apr 15;QUEENS;1
24 Apr 15;BROOKLYN;2
25 Apr 15;BROOKLYN;1
25 Apr 15;QUEENS;3
26 Apr 15;BRONX;1
26 Apr 15;BROOKLYN;3
26 Apr 15;MANHATTAN;1
26 Apr 15;QUEENS;1
27 Apr 15;BRONX;2
27 Apr 15;BROOKLYN;6
28 Apr 15;BRONX;1
29 Apr 15;BRONX;2
29 Apr 15;BROOKLYN;2
29 Apr 15;QUEENS;1
30 Apr 15;BROOKLYN;1
01 May 15;MANHATTAN;1
02 May 15;QUEENS;1
03 May 15;BRONX;3
03 May 15;BROOKLYN;2
03 May 15;MANHATTAN;1
03 May 15;STATEN ISLAND;2
04 May 15;BRONX;2
04 May 15;BROOKLYN;7
04 May 15;QUEENS;1
05 May 15;BRONX;1
05 May 15;BROOKLYN;2
05 May 15;MANHATTAN;1
05 May 15;QUEENS;2
06 May 15;BRONX;2
06 May 15;BROOKLYN;2
06 May 15;MANHATTAN;1
06 May 15;STATEN ISLAND;1
07 May 15;BRONX;2
07 May 15;BROOKLYN;2
07 May 15;MANHATTAN;2
07 May 15;STATEN ISLAND;1
08 May 15;MANHATTAN;3
09 May 15;BRONX;3
09 May 15;BROOKLYN;2
09 May 15;QUEENS;2
10 May 15;BRONX;1
10 May 15;BROOKLYN;1
10 May 15;MANHATTAN;2
10 May 15;STATEN ISLAND;1
11 May 15;BROOKLYN;6
11 May 15;STATEN ISLAND;1
12 May 15;BROOKLYN;6
12 May 15;MANHATTAN;1
13 May 15;BRONX;2
13 May 15;BROOKLYN;2
14 May 15;BRONX;7
14 May 15;BROOKLYN;1
15 May 15;BROOKLYN;1
16 May 15;BRONX;5
16 May 15;MANHATTAN;1
17 May 15;BRONX;2
17 May 15;BROOKLYN;2
17 May 15;QUEENS;5
18 May 15;BRONX;1
18 May 15;BROOKLYN;3
19 May 15;BROOKLYN;3
20 May 15;BRONX;1
21 May 15;BROOKLYN;4
21 May 15;MANHATTAN;1
22 May 15;BRONX;5
22 May 15;BROOKLYN;2
23 May 15;BRONX;3
23 May 15;BROOKLYN;3
23 May 15;MANHATTAN;2
24 May 15;BRONX;1
24 May 15;QUEENS;7
25 May 15;BROOKLYN;6
26 May 15;BRONX;1
26 May 15;BROOKLYN;10
26 May 15;MANHATTAN;2
26 May 15;QUEENS;1
27 May 15;BRONX;1
27 May 15;BROOKLYN;3
27 May 15;MANHATTAN;1
28 May 15;BRONX;1
28 May 15;BROOKLYN;1
28 May 15;STATEN ISLAND;1
29 May 15;BRONX;6
29 May 15;BROOKLYN;1
30 May 15;BRONX;1
30 May 15;BROOKLYN;3
30 May 15;MANHATTAN;1
30 May 15;QUEENS;5
31 May 15;BROOKLYN;4
01 Jun 15;BRONX;1
01 Jun 15;MANHATTAN;1
02 Jun 15;BROOKLYN;1
02 Jun 15;STATEN ISLAND;1
03 Jun 15;BROOKLYN;2
04 Jun 15;BROOKLYN;1
06 Jun 15;BROOKLYN;1
06 Jun 15;MANHATTAN;4
06 Jun 15;QUEENS;1
07 Jun 15;BRONX;2
07 Jun 15;BROOKLYN;1
08 Jun 15;BRONX;2
08 Jun 15;BROOKLYN;2
08 Jun 15;MANHATTAN;1
09 Jun 15;BRONX;6
09 Jun 15;BROOKLYN;3
09 Jun 15;MANHATTAN;1
10 Jun 15;BRONX;1
10 Jun 15;BROOKLYN;3
10 Jun 15;MANHATTAN;1
10 Jun 15;QUEENS;2
11 Jun 15;BRONX;2
11 Jun 15;QUEENS;1
12 Jun 15;BRONX;5
12 Jun 15;BROOKLYN;5
12 Jun 15;MANHATTAN;2
12 Jun 15;QUEENS;1
13 Jun 15;BRONX;4
13 Jun 15;BROOKLYN;4
13 Jun 15;MANHATTAN;1
14 Jun 15;BRONX;2
14 Jun 15;BROOKLYN;3
15 Jun 15;BRONX;4
15 Jun 15;BROOKLYN;2
15 Jun 15;STATEN ISLAND;1
17 Jun 15;BROOKLYN;1
17 Jun 15;QUEENS;1
17 Jun 15;STATEN ISLAND;2
18 Jun 15;BROOKLYN;1
18 Jun 15;MANHATTAN;2
19 Jun 15;BRONX;3
19 Jun 15;BROOKLYN;1
20 Jun 15;BRONX;1
20 Jun 15;BROOKLYN;1
20 Jun 15;MANHATTAN;1
20 Jun 15;QUEENS;2
21 Jun 15;BRONX;2
21 Jun 15;BROOKLYN;2
21 Jun 15;QUEENS;3
22 Jun 15;BRONX;1
22 Jun 15;BROOKLYN;2
22 Jun 15;MANHATTAN;2
22 Jun 15;QUEENS;1
23 Jun 15;BRONX;1
23 Jun 15;BROOKLYN;1
23 Jun 15;MANHATTAN;2
23 Jun 15;QUEENS;1
24 Jun 15;BRONX;1
24 Jun 15;BROOKLYN;1
24 Jun 15;MANHATTAN;3
25 Jun 15;BRONX;4
25 Jun 15;BROOKLYN;2
26 Jun 15;BROOKLYN;1
26 Jun 15;QUEENS;1
27 Jun 15;BROOKLYN;1
27 Jun 15;MANHATTAN;1
27 Jun 15;QUEENS;1
28 Jun 15;BROOKLYN;1
28 Jun 15;QUEENS;1
28 Jun 15;STATEN ISLAND;1
29 Jun 15;BRONX;1
29 Jun 15;BROOKLYN;1
29 Jun 15;MANHATTAN;5
01 Jul 15;BROOKLYN;1
